Date,Close,High,Low,Open,Volume
,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
06/30/2021,2274.54760742187,2282.98901367187,2090.7607421875,2164.21630859375,25828056268
07/01/2021,2113.60546875,2274.3974609375,2081.0810546875,2274.3974609375,29061701793
07/02/2021,2150.04028320312,2155.59643554687,2021.82482910156,2109.892578125,31796212554
07/03/2021,2226.1142578125,2237.56713867187,2117.59008789062,2150.8349609375,17433361641
07/04/2021,2321.72412109375,2384.28686523437,2190.83764648437,2226.55029296875,18787107473
07/05/2021,2198.58251953125,2321.9228515625,2163.04150390625,2321.9228515625,20103794829
07/06/2021,2324.67944335937,2346.294921875,2197.91943359375,2197.91943359375,20891861314
07/07/2021,2315.16186523437,2403.7734375,2298.02685546875,2323.20849609375,22398345285
07/08/2021,2120.0263671875,2324.0068359375,2089.41430664062,2317.94921875,23188123689
07/09/2021,2146.6923828125,2185.37622070312,2051.06665039062,2115.57397460937,23029574602
07/10/2021,2111.40356445312,2190.1240234375,2081.92358398437,2146.99975585937,17581542471
07/11/2021,2139.66479492187,2172.6533203125,2083.8037109375,2110.87573242187,14705386138
07/12/2021,2036.72106933593,2167.71020507812,2011.01892089843,2140.5068359375,17768129077
07/13/2021,1940.083984375,2040.69360351562,1922.57788085937,2034.09838867187,16621628658
07/14/2021,1994.33129882812,2015.107421875,1869.22314453125,1941.16784667968,17342819679
07/15/2021,1911.17565917968,2037.74255371093,1883.27221679687,1994.71203613281,15688092552
07/16/2021,1880.38293457031,1959.6962890625,1853.59033203125,1916.59838867187,14884569147
07/17/2021,1898.8251953125,1917.59790039062,1855.5908203125,1876.88134765625,13364282076
07/18/2021,1895.55212402343,1988.33642578125,1883.01257324218,1900.1943359375,13791868728
07/19/2021,1817.29663085937,1916.11804199218,1807.90991210937,1893.05358886718,14157735481
07/20/2021,1787.5107421875,1836.998046875,1722.05078125,1819.08203125,17368597636
07/21/2021,1990.97082519531,2025.68041992187,1759.02331542968,1786.27624511718,21253359756
07/22/2021,2025.20275878906,2044.11645507812,1954.2978515625,1994.82287597656,17495480331
07/23/2021,2124.77661132812,2129.44116210937,2000.43627929687,2025.10571289062,16200392492
07/24/2021,2189.21875,2197.6494140625,2107.32348632812,2123.96118164062,16057446601
07/25/2021,2191.37377929687,2194.43823242187,2108.82983398437,2187.1455078125,14566483636
07/26/2021,2233.36669921875,2428.81713867187,2177.32958984375,2191.30981445312,29614324233
07/27/2021,2298.33349609375,2316.9501953125,2154.73120117187,2230.19702148437,23067480378
07/28/2021,2296.54541015625,2341.77783203125,2250.9140625,2302.08129882812,18991302378
07/29/2021,2380.95678710937,2396.45190429687,2273.40478515625,2299.01196289062,16313373113
07/30/2021,2466.96142578125,2469.70483398437,2322.33715820312,2382.54516601562,20212848934
07/31/2021,2536.2099609375,2551.1611328125,2423.81616210937,2461.57568359375,18001710283
08/01/2021,2561.85205078125,2695.42944335937,2520.93188476562,2530.462890625,22697987055
08/02/2021,2610.1533203125,2665.73095703125,2511.37524414062,2557.77465820312,22162754104
08/03/2021,2502.349609375,2630.31420898437,2449.353515625,2609.4130859375,22696753413
08/04/2021,2724.61987304687,2764.44360351562,2463.46948242187,2508.544921875,25038698173
08/05/2021,2827.32885742187,2840.4306640625,2540.68408203125,2725.66967773437,31057928075
08/06/2021,2890.94165039062,2944.9033203125,2727.79272460937,2827.50341796875,26528577879
08/07/2021,3157.23876953125,3170.22973632812,2868.53564453125,2891.70751953125,33081467129
08/08/2021,3013.73266601562,3184.60400390625,2951.74731445312,3161.23266601562,28433638008
08/09/2021,3167.85620117187,3185.701171875,2900.92602539062,3012.8857421875,31983260936
08/10/2021,3141.69116210937,3228.94067382812,3059.22900390625,3163.05004882812,27605221710
08/11/2021,3164.2451171875,3269.20947265625,3122.91650390625,3142.83032226562,26729035052
08/12/2021,3043.41430664062,3236.31469726562,2984.1669921875,3164.17578125,25403699845
08/13/2021,3322.21166992187,3324.67163085937,3037.67602539062,3049.00122070312,23868866254
08/14/2021,3265.443359375,3329.28100585937,3214.51977539062,3322.7626953125,19860862133
08/15/2021,3310.50415039062,3320.08422851562,3117.79174804687,3266.27612304687,22166205051
08/16/2021,3156.50952148437,3333.99487304687,3139.77856445312,3309.42211914062,23080039949
08/17/2021,3014.84594726562,3288.81274414062,2996.46826171875,3149.38037109375,25509056745
08/18/2021,3020.08984375,3124.97607421875,2959.0283203125,3011.96362304687,21539248425
08/19/2021,3182.7021484375,3184.435546875,2963.15014648437,3019.126953125,19546290360
08/20/2021,3286.93530273437,3298.24658203125,3178.10375976562,3182.16259765625,20885619828
08/21/2021,3226.083984375,3307.3515625,3209.8662109375,3286.931640625,18113977628
08/22/2021,3242.11547851562,3272.73315429687,3142.00708007812,3226.22729492187,15983278460
08/23/2021,3319.25732421875,3373.38427734375,3235.85131835937,3241.357421875,20511110509
08/24/2021,3172.45629882812,3358.68823242187,3154.12133789062,3324.85546875,20131028906
08/25/2021,3224.91528320312,3248.72729492187,3086.11499023437,3174.26977539062,18902728235
08/26/2021,3100.32543945312,3249.6552734375,3060.22875976562,3228.74731445312,17405668117
08/27/2021,3270.60083007812,3281.84057617187,3064.48510742187,3096.40600585937,18489602004
08/28/2021,3244.4033203125,3284.84594726562,3217.40356445312,3275.1044921875,13709633698
08/29/2021,3227.00268554687,3283.23559570312,3158.84033203125,3246.77099609375,13296586731
08/30/2021,3224.37426757812,3346.5810546875,3151.44458007812,3227.19262695312,19306924485
08/31/2021,3433.73266601562,3466.9921875,3195.21655273437,3227.75805664062,27280502987
09/01/2021,3834.828125,3836.86743164062,3387.40844726562,3430.76245117187,30070890104
09/02/2021,3790.98999023437,3830.71142578125,3726.75048828125,3825.02783203125,24387397330
09/03/2021,3940.61474609375,4022.46923828125,3712.67822265625,3787.48657226562,26207765094
09/04/2021,3887.82836914062,3969.44873046875,3837.93115234375,3937.91015625,20806963328
09/05/2021,3952.13354492187,3979.1865234375,3838.4873046875,3886.3310546875,18371468576
09/06/2021,3928.37939453125,3968.42651367187,3868.99438476562,3951.52075195312,18674691198
09/07/2021,3426.39428710937,3945.31420898437,3062.22241210937,3926.52758789062,39131346397
09/08/2021,3497.31518554687,3559.12133789062,3224.76489257812,3428.37817382812,31738430771
09/09/2021,3427.34008789062,3562.99267578125,3400.51708984375,3452.54833984375,24118055831
09/10/2021,3211.505859375,3512.5712890625,3157.05908203125,3425.56494140625,22355974097
09/11/2021,3270.27807617187,3346.5263671875,3208.9619140625,3209.03051757812,18627122934
09/12/2021,3410.13452148437,3462.46826171875,3235.109375,3270.29174804687,16810411424
09/13/2021,3285.51171875,3426.50219726562,3121.51416015625,3407.47192382812,22721552948
09/14/2021,3429.16967773437,3429.16967773437,3273.630859375,3286.31640625,19125420848
09/15/2021,3615.28271484375,3615.28271484375,3365.9130859375,3431.21728515625,17548551804
09/16/2021,3571.294921875,3673.31079101562,3489.8056640625,3613.07373046875,20093903064
09/17/2021,3398.53881835937,3589.30517578125,3356.44995117187,3569.56811523437,17722363229
09/18/2021,3432.01831054687,3540.8076171875,3371.89233398437,3397.4228515625,15995220233
09/19/2021,3329.44799804687,3448.32202148437,3286.17236328125,3433.28784179687,14257609743
09/20/2021,2958.99340820312,3343.32543945312,2940.83911132812,3329.67065429687,27371684581
09/21/2021,2764.43115234375,3101.69750976562,2676.40747070312,2977.310546875,30405062665
09/22/2021,3077.86791992187,3089.0830078125,2741.44067382812,2763.20922851562,23742102645
09/23/2021,3155.52368164062,3173.54467773437,3038.09790039062,3077.97436523437,18516291047
09/24/2021,2931.66918945312,3159.64404296875,2747.33764648437,3154.56201171875,25595422789
09/25/2021,2925.56567382812,2968.99462890625,2818.97045898437,2930.884765625,18932786754
09/26/2021,3062.26538085937,3114.857421875,2744.5830078125,2926.34301757812,21172766310
09/27/2021,2934.13891601562,3163.6650390625,2932.69287109375,3065.837890625,19164053681
09/28/2021,2807.29663085937,2970.7705078125,2793.36059570312,2928.96337890625,16895079070
09/29/2021,2853.14331054687,2946.88134765625,2786.98828125,2809.29760742187,15763456158
09/30/2021,3001.67895507812,3046.51953125,2840.28955078125,2852.55883789062,17661065099
10/01/2021,3307.51611328125,3329.853515625,2978.654296875,3001.12939453125,22307625573
10/02/2021,3391.6943359375,3464.83740234375,3260.02758789062,3308.87036132812,19202671704
10/03/2021,3418.35864257812,3484.60571289062,3348.1201171875,3390.767578125,15516566862
10/04/2021,3380.08911132812,3434.775390625,3283.44873046875,3418.7763671875,17747154101
10/05/2021,3518.5185546875,3541.45166015625,3365.81762695312,3381.78442382812,16632591670
10/06/2021,3580.56201171875,3622.55126953125,3354.4697265625,3516.5703125,21855226591
10/07/2021,3587.97485351562,3650.01318359375,3479.9091796875,3576.814453125,19090322927
10/08/2021,3563.75927734375,3667.95751953125,3547.828125,3587.83276367187,16222029488
10/09/2021,3575.716796875,3628.2373046875,3544.64038085937,3559.99780273437,12707036942
10/10/2021,3425.85278320312,3603.24487304687,3414.97094726562,3575.0205078125,16171746693
10/11/2021,3545.35400390625,3622.28955078125,3385.76171875,3419.72680664062,18579189588
10/12/2021,3492.5732421875,3546.47778320312,3407.33813476562,3546.47778320312,18109578443
10/13/2021,3606.20166015625,3607.74169921875,3417.60205078125,3492.75366210937,16211275589
10/14/2021,3786.01416015625,3819.25854492187,3590.27514648437,3604.958984375,19443499909
10/15/2021,3862.634765625,3895.46630859375,3735.36352539062,3790.154296875,20966841512
10/16/2021,3830.38208007812,3962.453125,3805.88598632812,3865.66650390625,16578095629
10/17/2021,3847.1044921875,3914.89794921875,3660.72338867187,3829.85888671875,15908090346
10/18/2021,3748.76025390625,3888.20922851562,3686.75048828125,3847.72998046875,17386204158
10/19/2021,3877.65087890625,3883.9287109375,3736.7802734375,3747.16284179687,15998757133
10/20/2021,4155.9921875,4167.47216796875,3833.2880859375,3877.73095703125,20338319988
10/21/2021,4054.32275390625,4366.08837890625,4032.48388671875,4161.71337890625,28220661820
10/22/2021,3970.18188476562,4162.9755859375,3908.34033203125,4055.6865234375,19432937968
10/23/2021,4171.66357421875,4171.66357421875,3944.6318359375,3971.3564453125,14781537792
10/24/2021,4087.90307617187,4185.7294921875,3967.12036132812,4171.85595703125,14978083638
10/25/2021,4217.876953125,4236.6669921875,4072.03466796875,4084.42578125,15995727040
10/26/2021,4131.10205078125,4289.13134765625,4106.82373046875,4217.337890625,17157714562
10/27/2021,3930.25732421875,4299.15283203125,3930.25732421875,4132.17333984375,26219530404
10/28/2021,4287.31884765625,4293.15087890625,3905.7060546875,3924.8154296875,25958154575
10/29/2021,4414.74658203125,4455.7353515625,4271.70751953125,4288.6865234375,22967641914
10/30/2021,4325.650390625,4426.8486328125,4252.494140625,4414.24365234375,14615490626
10/31/2021,4288.07421875,4394.44970703125,4179.01611328125,4322.744140625,17498160238
11/01/2021,4324.626953125,4377.322265625,4160.966796875,4288.21728515625,17985288261
11/02/2021,4584.798828125,4599.9482421875,4288.6865234375,4322.5009765625,20794448222
11/03/2021,4607.19384765625,4664.91015625,4462.97607421875,4589.6845703125,21220463155
11/04/2021,4537.32421875,4606.51611328125,4426.62255859375,4604.6787109375,18415244464
11/05/2021,4486.2431640625,4570.89599609375,4447.4873046875,4537.42333984375,15086003586
11/06/2021,4521.5810546875,4530.9970703125,4334.9736328125,4482.64794921875,14429076700
11/07/2021,4620.5546875,4640.921875,4510.984375,4523.98193359375,13541376033
11/08/2021,4812.08740234375,4822.36328125,4619.6494140625,4619.6494140625,19290896267
11/09/2021,4735.06884765625,4837.58935546875,4718.0390625,4810.0712890625,20834172627
11/10/2021,4636.17431640625,4859.5029296875,4485.09326171875,4733.36279296875,22748160545
11/11/2021,4730.38427734375,4778.05908203125,4580.990234375,4635.45361328125,17933201129
11/12/2021,4667.115234375,4808.73876953125,4510.92041015625,4724.306640625,18316060208
11/13/2021,4651.46044921875,4702.115234375,4582.1806640625,4666.71923828125,14457436261
11/14/2021,4626.35888671875,4689.8427734375,4516.935546875,4648.6328125,12172962219
11/15/2021,4557.50390625,4764.63623046875,4546.59912109375,4627.0908203125,16275851299
11/16/2021,4216.365234375,4891.70458984375,4144.3349609375,4570.47802734375,27417502801
11/17/2021,4287.59375,4300.306640625,4107.1259765625,4213.91064453125,22183461850
11/18/2021,4000.65087890625,4343.55712890625,3959.22778320312,4287.80224609375,21383250893
11/19/2021,4298.306640625,4311.7138671875,3982.91748046875,3995.7294921875,20626269711
11/20/2021,4409.93115234375,4434.38818359375,4209.24267578125,4298.3505859375,15448261277
11/21/2021,4269.73291015625,4422.49169921875,4255.455078125,4412.1953125,14094831413
11/22/2021,4088.45776367187,4302.02294921875,4033.572265625,4266.50927734375,19752218877
11/23/2021,4340.763671875,4385.4833984375,4069.7666015625,4089.68041992187,22133497059
11/24/2021,4239.9814453125,4376.8759765625,4176.18359375,4340.0361328125,21838037128
11/25/2021,4274.7431640625,4550.51806640625,4249.7744140625,4271.39453125,18705358318
11/26/2021,4030.90893554687,4550.84228515625,3933.50659179687,4522.208984375,26281795488
11/27/2021,4096.912109375,4187.68408203125,4033.51391601562,4042.9990234375,16515693874
11/28/2021,4294.45361328125,4297.91650390625,3989.96997070312,4101.64892578125,15953126340
11/29/2021,4445.10498046875,4460.8486328125,4284.5048828125,4296.94677734375,19086475837
11/30/2021,4631.47900390625,4753.26611328125,4358.07421875,4447.76806640625,28626354111
12/01/2021,4586.990234375,4780.732421875,4530.2724609375,4623.6796875,27634826695
12/02/2021,4511.30224609375,4628.919921875,4441.5078125,4586.3330078125,21502671027
12/03/2021,4220.7060546875,4647.2890625,4100.1455078125,4514.35595703125,25879591528
12/04/2021,4119.58740234375,4242.7255859375,3525.494140625,4227.76220703125,38478999182
12/05/2021,4198.32275390625,4246.92333984375,4040.21752929687,4119.62890625,25533062707
12/06/2021,4358.7373046875,4375.5205078125,3930.806640625,4199,28229518513
12/07/2021,4315.0615234375,4428.58935546875,4264.32373046875,4358.5869140625,22366213354
12/08/2021,4439.35791015625,4453.1123046875,4234.53759765625,4311.67431640625,18704315119
12/09/2021,4119.81591796875,4482.31396484375,4078.84423828125,4433.02490234375,22296131874
12/10/2021,3908.49609375,4227.11181640625,3897.767578125,4113.58837890625,28014595631
12/11/2021,4084.45239257812,4095.6484375,3846.05444335937,3909.66772460937,19131502454
12/12/2021,4134.453125,4173.60888671875,3993.05590820312,4084.81127929687,14057603914
12/13/2021,3784.22680664062,4145.955078125,3680.60913085937,4136.35986328125,23999841386
12/14/2021,3745.4404296875,3866.6337890625,3700.10473632812,3782.82275390625,23836759957
12/15/2021,4018.388671875,4086.37280273437,3664.71997070312,3862.25146484375,26411188833
12/16/2021,3962.4697265625,4110.36865234375,3956.05712890625,4020.4150390625,19825531254
12/17/2021,3879.48657226562,3992.79248046875,3711.42456054687,3959.01245117187,23143541098
12/18/2021,3960.86010742187,3993.82983398437,3774.61499023437,3880.29150390625,19530895889
12/19/2021,3922.59252929687,4018.65844726562,3894.39868164062,3960.87231445312,16167785597
12/20/2021,3933.84448242187,3980.0986328125,3759.4033203125,3923.69580078125,21589690675
12/21/2021,4020.26000976562,4058.8212890625,3918.837890625,3938.4638671875,16388555198
12/22/2021,3982.099609375,4073.79150390625,3947.69018554687,4018.69580078125,13921756199
12/23/2021,4108.015625,4149.02685546875,3897.234375,3981.96166992187,18007273742
12/24/2021,4047.98291015625,4134.1064453125,4029.064453125,4111.34521484375,12769090623
12/25/2021,4093.28100585937,4138.56494140625,4027.92700195312,4049.78198242187,10894785525
12/26/2021,4067.328125,4105.02392578125,4013.0263671875,4094.15161132812,11197244172
12/27/2021,4037.54760742187,4126.00146484375,4033.49243164062,4064.74633789062,11424360002
12/28/2021,3800.89306640625,4037.5380859375,3769.28002929687,4037.5380859375,17299472803
12/29/2021,3628.53173828125,3827.98193359375,3612.7958984375,3797.43627929687,15722555672
12/30/2021,3713.85205078125,3767.55981445312,3595.20483398437,3632.2197265625,12925377999
12/31/2021,3682.6328125,3807.28881835937,3636.86987304687,3713.43017578125,14157285268
01/01/2022,3769.69702148437,3769.91796875,3682.28662109375,3683.04711914062,9776191466
01/02/2022,3829.56494140625,3836.16186523437,3727.357421875,3769.29833984375,9881471548
01/03/2022,3761.38037109375,3836.19873046875,3698.04760742187,3829.53564453125,12080777893
01/04/2022,3794.056640625,3876.78515625,3723.34985351562,3761.36157226562,14030925983
01/05/2022,3550.38696289062,3842.05981445312,3456.74536132812,3794.26904296875,18061338502
01/06/2022,3418.408203125,3549.708984375,3335.37670898437,3549.708984375,24293791313
01/07/2022,3193.21044921875,3420.4619140625,3117.38134765625,3417.837890625,24494179209
01/08/2022,3091.97265625,3240.30444335937,3020.880859375,3193.50244140625,16037732700
01/09/2022,3157.75146484375,3206.79077148437,3075.91137695312,3091.6962890625,12334683863
01/10/2022,3083.09790039062,3177.21337890625,2947.68359375,3157.57055664062,19535744145
01/11/2022,3238.11157226562,3247.51196289062,3061.140625,3082.99096679687,15211447193
01/12/2022,3372.25830078125,3401.21997070312,3216.71801757812,3238.44995117187,16662871689
01/13/2022,3248.28857421875,3396.9697265625,3247.91748046875,3372.10498046875,15294466275
01/14/2022,3310.00146484375,3330.76611328125,3203.82373046875,3248.64868164062,13562957230
01/15/2022,3330.53076171875,3364.53784179687,3278.6708984375,3309.84423828125,9619999078
01/16/2022,3350.921875,3376.40112304687,3291.56372070312,3330.38720703125,9505934874
01/17/2022,3212.30493164062,3355.8193359375,3157.22412109375,3350.947265625,12344309617
01/18/2022,3164.02514648437,3236.01611328125,3096.12353515625,3212.28759765625,13024154091
01/19/2022,3095.82592773437,3171.15844726562,3055.21240234375,3163.85034179687,13187424144
01/20/2022,3001.1201171875,3265.3369140625,3000.908203125,3095.27172851562,10645922764
01/21/2022,2557.931640625,3029.0810546875,2496.81298828125,3002.95678710937,26796291874
01/22/2022,2405.18115234375,2615.24731445312,2330.24731445312,2561.14526367187,27369692036
01/23/2022,2535.0390625,2542.14477539062,2381.51513671875,2406.92431640625,16481489511
01/24/2022,2440.35229492187,2537.20849609375,2172.30126953125,2535.89111328125,28220804648
01/25/2022,2455.93505859375,2498.50708007812,2359.384765625,2440.3935546875,16179776932
01/26/2022,2468.0302734375,2705.7841796875,2417.68310546875,2455.5791015625,21229909340
01/27/2022,2423.00122070312,2510.45166015625,2328.4521484375,2467.1884765625,16126522783
01/28/2022,2547.09204101562,2548.77856445312,2367.83374023437,2421.64697265625,14666227351
01/29/2022,2597.08471679687,2627.609375,2526.98974609375,2546.59057617187,11172062661
01/30/2022,2603.46655273437,2631.40844726562,2550.4609375,2598.56494140625,9501221177
01/31/2022,2688.27880859375,2697.7353515625,2489.072265625,2603.26342773437,13778234614
02/01/2022,2792.1171875,2802.3154296875,2682.62182617187,2687.89892578125,13194846235
02/02/2022,2682.85400390625,2802.21215820312,2630.12036132812,2791.958984375,13876301217
02/03/2022,2679.16259765625,2712.48266601562,2587.78344726562,2682.22607421875,12755505065
02/04/2022,2983.5869140625,2983.5869140625,2675.44384765625,2681.0576171875,18987223729
02/05/2022,3014.64819335937,3054.13012695312,2966.78100585937,2984.44604492187,13102093957
02/06/2022,3057.47607421875,3061.26123046875,2965.42993164062,3014.95971679687,9466018022
02/07/2022,3142.470703125,3182.5283203125,3002.92700195312,3057.42211914062,15197063785
02/08/2022,3122.60864257812,3219.47265625,3038.3779296875,3143.00854492187,17136080906
02/09/2022,3239.45703125,3263.15576171875,3063.16015625,3121.1826171875,13951308490
02/10/2022,3077.48217773437,3271.31616210937,3070.37817382812,3240.11303710937,18629485080
02/11/2022,2927.38354492187,3127.45068359375,2888.70776367187,3077.4130859375,16043881065
02/12/2022,2917.36279296875,2980.07934570312,2870.17700195312,2927.38647460937,11254355757
02/13/2022,2883.46337890625,2947.77661132812,2845.39770507812,2916.78955078125,9054963563
02/14/2022,2933.47900390625,2957.96362304687,2840.25756835937,2880.18774414062,12164552172
02/15/2022,3179.87719726562,3185.52075195312,2917.85717773437,2933.72900390625,13921257873
02/16/2022,3127.830078125,3181.61694335937,3055.16821289062,3180.44677734375,12352406833
02/17/2022,2881.48193359375,3154.615234375,2861.85205078125,3126.8583984375,15860206214
02/18/2022,2785.7275390625,2937.30859375,2761.64331054687,2884.34057617187,15748173433
02/19/2022,2763.701171875,2826.34790039062,2707.37841796875,2784.87280273437,9774183169
02/20/2022,2628.6484375,2763.75659179687,2585.9462890625,2763.75659179687,11641437834
02/21/2022,2573.81616210937,2752.45849609375,2568.25439453125,2627.66552734375,18646392740
02/22/2022,2639.29931640625,2648.91674804687,2510.6787109375,2572.89868164062,16360200507
02/23/2022,2590.35961914062,2741.36840820312,2587.41284179687,2639.44702148437,13382637240
02/24/2022,2598.06713867187,2689.04760742187,2308.91479492187,2588.16625976562,29312342666
02/25/2022,2764.53564453125,2821.97241210937,2579.2080078125,2598.43627929687,17208902048
02/26/2022,2781.11181640625,2849.42407226562,2745.00903320312,2764.98950195312,11724648351
02/27/2022,2621.8017578125,2831.12548828125,2581.61572265625,2780.50439453125,16150857254
02/28/2022,2919.201171875,2929.18041992187,2586.38818359375,2621.17211914062,19266124733
03/01/2022,2972.48510742187,3029.65161132812,2868.93896484375,2919.77587890625,18757425786
03/02/2022,2950.11840820312,3026.8681640625,2919.94311523437,2972.47192382812,16636517503
03/03/2022,2834.46899414062,2964.67333984375,2797.3193359375,2950.15673828125,13091199728
03/04/2022,2617.15600585937,2835.17626953125,2587.74829101562,2834.9873046875,14496939024
03/05/2022,2664.8310546875,2679.1025390625,2596.98999023437,2618.4736328125,8072368396
03/06/2022,2555.03735351562,2673.63720703125,2555.03735351562,2664.94360351562,8872976607
03/07/2022,2497.77124023437,2639.94311523437,2455.59375,2555.29760742187,14594098731
03/08/2022,2576.74755859375,2618.166015625,2489.75512695312,2497.72143554687,13922922903
03/09/2022,2729.78344726562,2761.79638671875,2573.6552734375,2577.16528320312,14173665398
03/10/2022,2608.04858398437,2729.11645507812,2566.19311523437,2729.11645507812,13292477213
03/11/2022,2559.56298828125,2664.55859375,2534.68823242187,2608.27124023437,12382419582
03/12/2022,2574.75415039062,2606.43872070312,2559.126953125,2559.66064453125,6532996574
03/13/2022,2518.94458007812,2594.5498046875,2503.88525390625,2573.48803710937,8632000379
03/14/2022,2590.69604492187,2604.03442382812,2505.29931640625,2518.486328125,11244398839
03/15/2022,2620.14965820312,2662.32958984375,2515.76586914062,2590.6689453125,12861105614
03/16/2022,2772.0556640625,2781.30712890625,2610.76440429687,2620.02856445312,17915109769
03/17/2022,2814.8544921875,2826.16064453125,2751.56079101562,2771.96411132812,12685265194
03/18/2022,2945.34301757812,2973.6162109375,2774.85571289062,2814.4345703125,15830879093
03/19/2022,2946.25708007812,2979.98706054687,2910.80224609375,2944.7216796875,11576463120
03/20/2022,2860.45922851562,2956.96557617187,2826.107421875,2946.54760742187,12684727326
03/21/2022,2897.9765625,2954.556640625,2838.25048828125,2860.10327148437,15206116098
03/22/2022,2973.13110351562,3040.3828125,2892.54443359375,2897.77416992187,16830539230
03/23/2022,3031.06713867187,3036.75219726562,2933.306640625,2973.14501953125,16008767658
03/24/2022,3108.06201171875,3118.3876953125,3012.32666015625,3031.06079101562,18070503166
03/25/2022,3106.67138671875,3183.9580078125,3087.49072265625,3108.44897460937,17030503831
03/26/2022,3143.17895507812,3146.82543945312,3091.82543945312,3106.4052734375,8876420740
03/27/2022,3291.57763671875,3291.57763671875,3129.99780273437,3143.79565429687,13431866834
03/28/2022,3336.63452148437,3424.01928710937,3279.02709960937,3292.32250976562,20620450770
03/29/2022,3401.98779296875,3470.18627929687,3335.02124023437,3335.02124023437,19533323636
03/30/2022,3385.15795898437,3435.2861328125,3349.23706054687,3401.52612304687,15302506131
03/31/2022,3281.64282226562,3435.12841796875,3272.9345703125,3385.28930664062,17685495686
04/01/2022,3449.55224609375,3467.55590820312,3223.89135742187,3282.576171875,20982988937
04/02/2022,3445.05932617187,3521.28466796875,3442.00024414062,3449.78857421875,23571556215
04/03/2022,3522.83349609375,3573.96020507812,3421.259765625,3444.810546875,15333808649
04/04/2022,3521.2412109375,3535.14819335937,3422.0009765625,3522.36499023437,18209969743
04/05/2022,3411.79248046875,3546.70678710937,3410.54760742187,3521.23974609375,16681503199
04/06/2022,3171.69189453125,3411.67211914062,3171.205078125,3411.67211914062,25632563639
04/07/2022,3233.27465820312,3263.474609375,3155.5810546875,3172.197265625,16745496605
04/08/2022,3192.07397460937,3301.607421875,3179.14233398437,3233.2724609375,17557050669
04/09/2022,3261.91625976562,3261.96313476562,3187.46923828125,3191.97607421875,9908112156
04/10/2022,3211.86694335937,3303.00317382812,3211.86694335937,3261.29150390625,10427054790
04/11/2022,2981.05224609375,3214.4619140625,2962.75659179687,3209.57690429687,21891804831
04/12/2022,3030.37646484375,3077.45263671875,2957.87231445312,2981.42065429687,20235707410
04/13/2022,3118.34423828125,3123.57543945312,3006.48168945312,3029.8779296875,16088473629
04/14/2022,3019.90942382812,3139.9287109375,2988.43530273437,3117.82177734375,15821419931
04/15/2022,3040.91650390625,3044.28735351562,3001.12329101562,3020.13452148437,11256651536
04/16/2022,3062.31030273437,3074.88696289062,3016.42114257812,3041.12329101562,8766710365
04/17/2022,2993.4033203125,3075.77587890625,2989.0439453125,3061.8818359375,10463091281
04/18/2022,3057.60668945312,3062.52099609375,2893.91284179687,2993.48388671875,18629381299
04/19/2022,3104.1064453125,3125.08422851562,3035.53515625,3057.5703125,14156035096
04/20/2022,3077.74584960937,3157.8857421875,3045.28833007812,3103.93505859375,15547362265
04/21/2022,2987.48071289062,3173.45141601562,2962.41040039062,3077.82934570312,20783591093
04/22/2022,2964.83569335937,3024.8544921875,2942.35864257812,2986.93872070312,16782795477
04/23/2022,2938.11401367187,2975.32275390625,2926.740234375,2964.80224609375,9116955609
04/24/2022,2922.73266601562,2961.88208007812,2922.12866210937,2937.34716796875,9696829579
04/25/2022,3009.3935546875,3018.41552734375,2804.50708007812,2922.990234375,22332690614
04/26/2022,2808.29833984375,3026.4150390625,2786.25317382812,3008.9462890625,19052045399
04/27/2022,2888.9296875,2911.87744140625,2802.2734375,2808.64599609375,17419284041
04/28/2022,2936.94091796875,2973.13500976562,2861.82153320312,2888.84985351562,18443524633
04/29/2022,2815.60180664062,2943.44580078125,2782.43530273437,2936.77661132812,18771041399
04/30/2022,2730.18676757812,2836.82763671875,2727.40625,2815.53344726562,13520941867
05/01/2022,2827.75610351562,2838.70434570312,2728.07885742187,2729.994140625,15332730152
05/02/2022,2857.41040039062,2874.14599609375,2785.52294921875,2827.61401367187,18609741545
05/03/2022,2783.47631835937,2859.193359375,2762.11865234375,2857.15234375,13026093219
05/04/2022,2940.64477539062,2956.68676757812,2779.27368164062,2783.13110351562,18186749944
05/05/2022,2749.21313476562,2948.96069335937,2704.91625976562,2940.2265625,22642925048
05/06/2022,2694.97973632812,2754.83764648437,2645.33520507812,2748.931640625,21027599270
05/07/2022,2636.09301757812,2696.65283203125,2599.5234375,2694.99194335937,13369276367
05/08/2022,2517.4599609375,2638.83056640625,2498.43017578125,2636.12182617187,20802269935
05/09/2022,2245.43041992187,2528.25805664062,2238.06274414062,2518.50830078125,36333567678
05/10/2022,2343.51098632812,2450.76025390625,2206.7568359375,2242.650390625,38202099639
05/11/2022,2072.10864257812,2441.07934570312,2018.85559082031,2342.75415039062,45743399154
05/12/2022,1961.70153808593,2170.4580078125,1748.30310058593,2072.50463867187,42463486402
05/13/2022,2014.41821289062,2139.71337890625,1941.97595214843,1960.12255859375,24816096567
05/14/2022,2056.27392578125,2063.42993164062,1956.57299804687,2014.28063964843,15457044616
05/15/2022,2145.70678710937,2147.1943359375,2008.16271972656,2056.18310546875,14846088335
05/16/2022,2022.72595214843,2145.8369140625,1988.81176757812,2145.8369140625,21459552191
